Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"White Lightning","Poison Ivy Wall > 7. The Throne > Sam's Throne > Sam's Throne & Surroundings > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/110330635/white-lightning,2.6,-1,Sport,5.10b/c,1,45,35.87134,-93.05191
"More Better","North Forty Routes > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107630868/more-better,2.4,-1,Sport,5.10b/c,1,50,36.00881,-93.29549
"Spread Your Eagle","Amateur Route Area > Jamestown Crag > Northeast Arkansas Region > Arkansas",https://www.mountainproject.com/route/108551482/spread-your-eagle,2.9,-1,Sport,"5.10b/c PG13",1,30,35.66603,-91.75768
"Dodo Bird","Amateur Route Area > Jamestown Crag > Northeast Arkansas Region > Arkansas",https://www.mountainproject.com/route/106410394/dodo-bird,2.6,-1,Sport,5.10b/c,1,40,35.66603,-91.75768
"Doggy Style","Dead Dog & Energamata Walls > 4. East Main Bluff > Sam's Throne > Sam's Throne & Surroundings > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/114274575/doggy-style,3.0,-1,Sport,5.10b/c,1,60,35.87344,-93.04724
"Game of Thrones","Game Wall > Jamestown Crag > Northeast Arkansas Region > Arkansas",https://www.mountainproject.com/route/111591839/game-of-thrones,2.9,-1,Sport,5.10b/c,1,55,35.66687,-91.75834
"B Job","The Tombstone > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/111664704/b-job,3.0,-1,Sport,5.10b/c,1,35,35.88895,-93.13044
"Pancakes and Syrup","The Tombstone > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/111664684/pancakes-and-syrup,3.0,-1,Sport,5.10b/c,1,35,35.88895,-93.13044
V.D.,"Mama and Papa Toad Boulder > Cave Creek > Sam's Throne & Surroundings > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107950516/vd,3.0,-1,Sport,5.10b/c,1,35,35.8416,-93.0534
"Hillbilly Heroin","Slap Happy area > Fern > Northwest Arkansas (NWA) Region > Arkansas",https://www.mountainproject.com/route/118823071/hillbilly-heroin,3.0,-1,Sport,5.10b/c,1,35,35.61297,-94.00937
"Ripple Boulder Arete","Ripples Boulder > North Side > Lake Lincoln > Northwest Arkansas (NWA) Region > Arkansas",https://www.mountainproject.com/route/106232715/ripple-boulder-arete,2.3,-1,Sport,5.10b/c,1,20,36.00018,-94.42634
"King Rat","The Northern Passage > 7. The Throne > Sam's Throne > Sam's Throne & Surroundings > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/123581823/king-rat,3.3,-1,Sport,5.10b/c,1,35,35.87124,-93.05268
