Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Whip-Stocking,"Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106081917/whip-stocking,3.7,-1,Sport,5.11a,1,80,37.65292,-83.72495
"Air Ride Equipped","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106586504/air-ride-equipped,3.6,-1,Sport,5.11a,1,65,37.73372,-83.63884
"Bathtub Mary","The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106862482/bathtub-mary,3.7,-1,Sport,5.11a,1,70,37.73348,-83.63984
Bandolier,"Torrent Falls > Natural Bridge Region > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918062/bandolier,3.7,-1,Sport,5.11a,1,70,37.71999,-83.66294
Toker,"Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106427242/toker,3.6,-1,Sport,5.11a,1,70,37.65194,-83.72328
"The Last Supper","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/119365746/the-last-supper,3.5,-1,Sport,5.11a,1,90,37.65292,-83.71772
Sundial,"Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111688212/sundial,3.6,-1,Sport,5.11a,1,90,37.64136,-83.68044
"Super Dario","Eastern Sky Bridge Ridge > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106121898/super-dario,3.6,-1,Sport,5.11a,1,70,37.81596,-83.58104
"Monkey in the Middle","The Old Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106127925/monkey-in-the-middle,3.5,-1,Sport,5.11a,1,80,37.73387,-83.66162
"Two Women Alone","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782241/two-women-alone,3.6,-1,Sport,5.11a,1,60,37.6538,-83.70943
"Sloppy Seconds","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110529834/sloppy-seconds,3.5,-1,Sport,5.11a,1,80,37.64036,-83.67556
"Johnny B. Good","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106154626/johnny-b-good,3.4,-1,Sport,5.11a,1,80,37.65292,-83.71772
"Linear Regression","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111085112/linear-regression,3.4,-1,Sport,5.11a,1,85,37.64036,-83.67556
"Balance Beam","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107059260/balance-beam,3.4,-1,Sport,5.11a,1,65,37.6532,-83.7146
"Return to Balance","Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106773969/return-to-balance,3.3,-1,Sport,5.11a,1,50,37.734,-83.64101
Edge-a-Sketch,"The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106657106/edge-a-sketch,3.2,-1,Sport,5.11a,1,70,37.73288,-83.63751
"Guernica (To first anchor)","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108485824/guernica-to-first-anchor,3.2,-1,Sport,5.11a,1,65,37.65292,-83.71772
"100 Years of Solitude","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937689/100-years-of-solitude,3.1,-1,Sport,5.11a,1,55,37.73034,-83.64058
"Momma Cindy","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106915673/momma-cindy,3.1,-1,Sport,5.11a,1,70,37.73288,-83.63751
"Another Doug Reed Route","Military Wall > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870243/another-doug-reed-route,3.0,-1,Sport,5.11a,1,65,37.8159,-83.66918
"Jungle Trundler","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106129989/jungle-trundler,2.9,-1,Sport,5.11a,1,60,37.72444,-83.62657
Porphyria,"The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110400270/porphyria,2.9,-1,Sport,5.11a,1,60,37.64186,-83.68375
"Green Horn","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106707062/green-horn,2.8,-1,Sport,5.11a,1,55,37.6775,-83.73409
"Barrel Full of Monkeys","The New Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108941985/barrel-full-of-monkeys,2.8,-1,Sport,5.11a,1,80,37.73475,-83.66162
Sacriledge,"The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937622/sacriledge,2.7,-1,Sport,5.11a,1,60,37.73348,-83.63984
Rising,"Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106302099/rising,2.7,-1,"Sport, Boulder","5.11a V2",1,50,37.72444,-83.62657
"One Side Makes You Taller","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107379134/one-side-makes-you-taller,2.6,-1,Sport,5.11a,1,55,37.64919,-83.71343
"Burning Bush","Johnny's Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106783054/burning-bush,2.6,-1,Sport,5.11a,1,50,37.72961,-83.63208
"Hot Drama Teacher","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106065301/hot-drama-teacher,2.8,-1,Sport,5.11a,1,90,37.65078,-83.72161
"Johnny on Roofies","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106446581/johnny-on-roofies,2.5,-1,Sport,5.11a,1,60,37.65459,-83.71673
Muffintop,"Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108397003/muffintop,2.9,-1,Sport,5.11a,1,65,37.6538,-83.70943
"Clay City Exit","Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110270655/clay-city-exit,2.9,-1,Sport,5.11a,1,65,37.64408,-83.70784
Snapper,"(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106575787/snapper,3.1,-1,Sport,5.11a,1,60,37.64574,-83.70988
Squirrelworker,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111145636/squirrelworker,2.7,-1,Sport,5.11a,1,70,37.64919,-83.71343
"Take the Scary out of Life","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107180642/take-the-scary-out-of-life,3.0,-1,Sport,5.11a,1,55,37.6538,-83.70943
Ben,"(2) Warm-Up Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107934642/ben,2.4,-1,Sport,5.11a,1,60,37.64638,-83.71079
"Skin The Cat","The Old Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918091/skin-the-cat,2.5,-1,Sport,5.11a,1,80,37.73387,-83.66162
"Tao Bato","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203340/tao-bato,2.7,-1,Sport,5.11a,1,60,37.73135,-83.63968
Edgehog,"The Old Zoo > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106127530/edgehog,3.0,-1,Sport,5.11a,1,60,37.73387,-83.66162
"Chica Loca","The Bright Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107873758/chica-loca,2.4,-1,Sport,5.11a,1,55,37.67859,-83.73568
"Snake Charmer","Bird Cage Sector > The Zoo > Natural Bridge Region > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112798114/snake-charmer,2.9,-1,Sport,5.11a,1,65,37.73564,-83.66299
"On Bended Knee","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112819003/on-bended-knee,2.9,-1,Sport,5.11a,1,60,37.64186,-83.68375
"Shake Down","Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111088883/shake-down,2.9,-1,Sport,5.11a,1,60,37.64138,-83.68193
"Diesel Therapy","Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111220240/diesel-therapy,2.7,-1,Sport,5.11a,1,60,37.64138,-83.68193
BCL,"Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112886782/bcl,2.4,-1,Sport,5.11a,1,50,37.64136,-83.68044
Fairydust,"Neverland > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/122085829/fairydust,3.1,-1,Sport,5.11a,1,80,37.65125,-83.67494
"Ankle Brute","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111608435/ankle-brute,2.7,-1,Sport,5.11a,1,35,37.65051,-83.71917
"Radical Evolution","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107885107/radical-evolution,2.6,-1,Sport,5.11a,1,45,37.7351,-83.6371
"Victory Sip","Sanitarium > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113699334/victory-sip,3.3,-1,Sport,5.11a,1,75,37.64891,-83.67849
"Aural Pleasure","Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107556658/aural-pleasure,2.2,-1,Sport,5.11a,1,70,37.65193,-83.71141
"Family History","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111228846/family-history,2.5,-1,Sport,5.11a,1,,37.64186,-83.68375
"The Humbling","Patterson > Inner Loop Trail > Cathedral Domain > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114450355/the-humbling,3.3,-1,Sport,5.11a,1,55,37.65585,-83.79332
Ascentuality,"The Stadium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106059353/ascentuality,3.4,-1,"Trad, Sport",5.11a,1,70,37.73169,-83.63221
"Buttsweat & Tears","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113903262/buttsweat-tears,2.9,-1,Sport,5.11a,1,65,37.6775,-83.73409
"Size Doesn't Matter","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107353391/size-doesnt-matter,2.8,-1,Sport,5.11a,1,80,37.65078,-83.72161
"Optical Rectitus","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107622061/optical-rectitus,3.1,-1,Sport,5.11a,1,50,37.65103,-83.71482
Autograph,"Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107289404/autograph,2.6,-1,Sport,5.11a,1,60,37.65295,-83.71543
"Special K","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106962278/special-k,2.6,-1,Sport,5.11a,1,50,37.73189,-83.63725
"Creeping Elegance","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107239404/creeping-elegance,2.7,-1,Sport,5.11a,1,45,37.7275,-83.6278
Malignant,"Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110367048/malignant,2.5,-1,Sport,5.11a,1,90,37.64136,-83.68044
"Brushfire Fairytales","Washboard Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106577860/brushfire-fairytales,2.6,-1,Sport,5.11a,1,40,37.72738,-83.62942
"Rust in Peace","The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/119180439/rust-in-peace,3.5,-1,Sport,5.11a,1,70,37.64753,-83.68238
"Willy Wonka","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108749213/willy-wonka,2.4,-1,Sport,5.11a,1,60,37.64919,-83.71343
"Jet Ski Joy Rider","South Park > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/117942471/jet-ski-joy-rider,2.7,-1,Sport,5.11a,1,50,37.6406,-83.71132
"Mum Mum","Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203517/mum-mum,3.0,-1,Sport,5.11a,1,70,37.7356,-83.64148
"Grundle Bundle","Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112254637/grundle-bundle,2.4,-1,Sport,5.11a,1,60,37.64138,-83.68193
"For Your Health","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108206728/for-your-health,2.2,-1,Sport,5.11a,1,90,37.64919,-83.71343
Chocolatier,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113709113/chocolatier,2.5,-1,Sport,5.11a,1,66,37.64919,-83.71343
"Dangling Participle","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111800807/dangling-participle,3.1,-1,Sport,5.11a,1,50,37.65292,-83.72495
"2 Shots of Whiteners","Knowhere Wall > Cathedral Domain > Red River Gorge > Kentucky",https://www.mountainproject.com/route/119135057/2-shots-of-whiteners,2.9,-1,Sport,5.11a,1,40,37.6615,-83.78843
"Steal the Bacon","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107059244/steal-the-bacon,2.4,-1,Sport,5.11a,1,65,37.6532,-83.7146
"Puppy Power","K9 Crag > Cathedral Domain > Red River Gorge > Kentucky",https://www.mountainproject.com/route/117036514/puppy-power,3.3,-1,Sport,5.11a,1,60,37.65901,-83.78578
"Repeat Offender","Alcatraz > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/120878838/repeat-offender,3.0,-1,Sport,5.11a,1,110,37.64264,-83.68139
"Hole Grain Oats","Hole New Wall > Hole in the Wall > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/117652398/hole-grain-oats,2.6,-1,Sport,5.11a,1,55,37.64196,-83.70959
Lichenosis,"Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111808649/lichenosis,2.3,-1,Sport,5.11a,1,65,37.63986,-83.68327
"Leonard's Excellent Adventure","Leonard's Wall > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/123041039/leonards-excellent-adventure,2.0,-1,Sport,5.11a,1,75,37.6452,-83.71681
"Bonnie Wee Bairn","Scotch Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/121708179/bonnie-wee-bairn,3.0,-1,Sport,5.11a,1,60,37.64758,-83.67575
"Puff N Stuff","Westside > Cathedral Domain > Red River Gorge > Kentucky",https://www.mountainproject.com/route/123400038/puff-n-stuff,3.0,-1,Sport,5.11a,1,30,37.65663,-83.79089
patriotsquestion911,"Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113551532/patriotsquestion911,2.3,-1,Sport,5.11a,1,50,37.64036,-83.67556
"Hole Lotta' Shakin'","A-Hole Wall > Hole in the Wall > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/117628649/hole-lotta-shakin,2.4,-1,Sport,5.11a,1,45,37.64283,-83.70867
"Dan Corn's Virgin Timber","The Lumber Yard > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/123179618/dan-corns-virgin-timber,2.7,-1,Sport,5.11a,1,60,37.64585,-83.72393
"Off The Couch","Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111304044/off-the-couch,2.3,-1,Sport,5.11a,1,55,37.64408,-83.70784
"The Squeaky Wheel","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/120520287/the-squeaky-wheel,2.6,-1,Sport,5.11a,1,50,37.64552,-83.71831
"Bottle Infrontome","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112802279/bottle-infrontome,1.8,-1,Sport,5.11a,1,60,37.65292,-83.71772
"Team Tough on Tour","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108429570/team-tough-on-tour,2.4,-1,Sport,5.11a,1,65,37.64919,-83.71343
"Brothel Doc","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109644863/brothel-doc,2.4,-1,Sport,5.11a,1,75,37.65103,-83.71482
"The Stokehole","The UnHoley Wall > Hole in the Wall > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/117632134/the-stokehole,2.5,-1,Sport,5.11a,1,40,37.64284,-83.7084
