Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Oh My! finish","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/106033489/oh-my-finish,3.5,-1,Sport,5.11b/c,1,,43.80293,-71.83513
"Gunboat Diplomacy","The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105896036/gunboat-diplomacy,2.7,-1,Sport,5.11b/c,1,75,43.80249,-71.83593
"Arm and Hammer","5.8 Crag > *Rumney > New Hampshire",https://www.mountainproject.com/route/105878804/arm-and-hammer,2.5,-1,Sport,5.11b/c,1,,43.80105,-71.83823
Hysteria,"The Land of Overhangs > Devil's Den > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Lakes Region > New Hampshire",https://www.mountainproject.com/route/106929426/hysteria,3.4,-1,Sport,5.11b/c,1,45,43.51347,-71.17278
Resurrection,"Eagle Mtn Cliff(Jackson) > WM: Bartlett / Jackson Area > New Hampshire",https://www.mountainproject.com/route/111954104/resurrection,3.0,-1,Sport,5.11b/c,1,45,44.16022,-71.19318
"Off the Hook","Barber Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/107291074/off-the-hook,2.6,-1,"Trad, Sport",5.11b/c,1,60,44.0622,-71.16582
"End of Days","End of Days Crag > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/106567858/end-of-days,3.0,-1,Sport,5.11b/c,1,50,44.064,-71.1663
"Beautiful Loser","El Wall > Jackson Crag > WM: Bartlett / Jackson Area > New Hampshire",https://www.mountainproject.com/route/112090132/beautiful-loser,3.0,-1,Sport,5.11b/c,1,55,44.15931,-71.1976
"Spinning Wheels","03. The Beach > Dickey Ledge > Welch and Dickey Area > WM: Waterville Valley > New Hampshire",https://www.mountainproject.com/route/107359752/spinning-wheels,2.7,-1,Sport,5.11b/c,1,,43.91757,-71.58669
"Hippie Pill","Gonzo Wall > Metal Walls > WM: Franconia Notch > New Hampshire",https://www.mountainproject.com/route/117994180/hippie-pill,3.0,-1,Sport,5.11b/c,1,90,44.14501,-71.68068
"So Alone","Wonderland > *Rumney > New Hampshire",https://www.mountainproject.com/route/106858279/so-alone,3.0,-1,"Sport, Alpine",5.11b/c,1,40,43.8021,-71.8367
"Live Rust","The Golden Wall > 01. Hall's Ledge > WM: Pinkham / Presidentials > New Hampshire",https://www.mountainproject.com/route/107908355/live-rust,3.0,-1,Sport,5.11b/c,1,50,44.20701,-71.23675
"Three Different Ones","The Balcony > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120787326/three-different-ones,2.5,-1,Sport,5.11b/c,1,70,43.99209,-71.65742
"Little Demon","Monsters from the Id > *Rumney > New Hampshire",https://www.mountainproject.com/route/105966728/little-demon,1.7,-1,Sport,5.11b/c,1,,43.80226,-71.83997
"Gawking Peepers","Artist's Bluff > WM: Franconia Notch > New Hampshire",https://www.mountainproject.com/route/109569996/gawking-peepers,2.0,-1,"Sport, TR",5.11b/c,1,25,44.1803,-71.6952
"Brass Knuckles","Eagle Mtn Cliff(Jackson) > WM: Bartlett / Jackson Area > New Hampshire",https://www.mountainproject.com/route/111954360/brass-knuckles,1.5,-1,Sport,5.11b/c,1,55,44.16022,-71.19318
Yukionna,"The Nook > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120838275/yukionna,1.0,-1,Sport,5.11b/c,1,35,43.99249,-71.66068
"Decimator Protocols","1. The Gravity Wall > Woodchuck Ledge > WM: Kancamagus (Eastern) > New Hampshire",https://www.mountainproject.com/route/119569306/decimator-protocols,1.0,-1,Sport,5.11b/c,1,60,43.99729,-71.2
