Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Open Your Mouth and Say AAHHH!","Bradyism Wall > Big Picture Gully > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/107282800/open-your-mouth-and-say-aahhh,3.3,-1,Sport,5.10b/c,1,70,44.33828,-103.91936
"If We All Had a Bong Weed All Get Along","Lower Danks > The Danks > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/110253662/if-we-all-had-a-bong-weed-all-get-along,3.6,-1,Sport,5.10b/c,1,100,44.27837,-103.90404
"Jungle Rot NS","The North Wall > The VC > Rapid City Area > South Dakota",https://www.mountainproject.com/route/106302437/jungle-rot-ns,3.0,-1,Sport,5.10b/c,1,70,44.04061,-103.33432
"Nutrients and strength","Main wall > Nacho > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/122314791/nutrients-and-strength,3.8,-1,Sport,5.10b/c,1,85,44.35844,-103.93146
"Existential Angst","Veiny > Chopping Block > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105715109/existential-angst,2.4,-1,Sport,5.10b/c,1,50,43.88644,-103.46927
"ice cream headache","Head Shop Wall > The Mohican > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/106371703/ice-cream-headache,2.1,-1,Sport,5.10b/c,1,30,44.34102,-103.92397
Shagrat,"Carchost > Towers of Teeth > Middle Earth > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/110183099/shagrat,3.0,-1,Sport,5.10b/c,1,90,43.8478,-103.5717
"Summer School","Pine Tree Rock > Chopping Block > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105902195/summer-school,3.0,-1,Sport,5.10b/c,1,80,43.88486,-103.46835
Voodoo,"Prodigal Son > Isolated Spires > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/116513942/voodoo,3.0,-1,Sport,5.10b/c,1,,43.85771,-103.58769
"Base Camp","Indecent Exposure > Blue Sky > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/107099358/base-camp,2.4,-1,Sport,"5.10b/c PG13",1,50,44.34528,-103.92064
"Lost Soul","The Gully Of Biblical Proportions > The Mohican > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/107182012/lost-soul,2.1,-1,Sport,5.10b/c,1,60,44.33171,-103.9001
"The Flood Route","Bethlehem > Rapid City Area > South Dakota",https://www.mountainproject.com/route/107229866/the-flood-route,2.0,-1,Sport,5.10b/c,1,40,44.2832,-103.4743
"Different Place","Hardman's Hideout > Dells Of The Sioux River > East Side SD > South Dakota",https://www.mountainproject.com/route/123819638/different-place,3.3,-1,"Sport, TR",5.10b/c,1,40,43.8098,-96.71248
